GeneSymbol,GeneName,logFC,AveExpr,t.stat,p.value,adj.p.val,Regulation
PEX19,peroxisomal biogenesis factor 19,-0.116424045157816,5.6266579857358,-5.07724875274809,4.27486215949662E-07,2.9427792376283E-06,Down
LRBA,LPS responsive beige-like anchor protein,-0.0766073505737966,8.14936342590309,-5.10775563378028,3.64864894510161E-07,2.54281771437736E-06,Down
IFT74,intraflagellar transport 74,-0.119023118584076,4.52248057871644,-5.0610808801375,4.64759444402396E-07,3.18156604360027E-06,Down
LOC105369456,uncharacterized LOC105369456,-0.487960271429239,-3.74995477910647,-4.93340004594456,8.91807439771429E-07,5.7908657236873E-06,Down
CALCRL,calcitonin receptor like receptor,0.232384758219071,4.11697695357694,5.05160128658623,4.88052691825454E-07,3.32714037280455E-06,Up
PTGES,prostaglandin E synthase,0.271399501741065,1.73618675562489,5.00311382662712,6.25947629351996E-07,4.17821899531517E-06,Up
LOC105379882,uncharacterized LOC105379882,-0.353822768144265,-4.32172526700443,-4.94269787167453,8.50902691658898E-07,5.54537311929176E-06,Down
SLC35B4,solute carrier family 35 member B4,0.114796959984134,3.80011804584183,5.04544974954666,5.0376692743555E-07,3.42418894091183E-06,Up
MFSD13A,major facilitator superfamily domain containing 13A,0.0889252704545795,4.27041086051155,5.05333804954259,4.83702445491456E-07,3.30205747116359E-06,Up
NUDT4P2,nudix hydrolase 4 pseudogene 2,-0.159462604834782,5.17888248880842,-5.06799525641683,4.48450272897066E-07,3.07955666996771E-06,Down
TESMIN,testis expressed metallothionein like protein,-0.238247039724764,1.8863614790259,-5.00899601871533,6.07403933402013E-07,4.06408449985347E-06,Down
TAPT1,transmembrane anterior posterior transformation 1,-0.0838721373015451,4.91463648109646,-5.06058117671373,4.6596004457421E-07,3.18923043892823E-06,Down
LOC107986015,uncharacterized LOC107986015,-0.189270888718895,0.913542733669216,-4.98529657895649,6.85509803941632E-07,4.54039260555184E-06,Down
CCRL2,C-C motif chemokine receptor like 2,0.126691788085784,4.04735048995567,5.04555938649058,5.0348263018167E-07,3.42284738363837E-06,Up
BST1,bone marrow stromal cell antigen 1,0.348377620034811,2.92874397052407,5.02245372012155,5.66950339301224E-07,3.8193732352994E-06,Up
RASGRP4,RAS guanyl releasing protein 4,0.238533045230441,0.783939464530054,4.97769186515623,7.12564039782852E-07,4.7069152206827E-06,Up
TMEM158,transmembrane protein 158,0.492773145208086,-0.792822910857138,4.94684289532719,8.33255589674821E-07,5.43846711404538E-06,Up
MYG1-AS1,MYG1 antisense RNA 1,-0.12297901320108,4.40032482505175,-5.05178842974646,4.87582125915157E-07,3.32508378767496E-06,Down
LOC105377885,uncharacterized LOC105377885,0.577379525844822,-3.79467042045634,4.93420292951943,8.88201783160509E-07,5.76935556148601E-06,Up
SLITRK6,SLIT and NTRK like family member 6,-0.262675718241273,4.26250695699755,-5.05004766878425,4.91976180901032E-07,3.3504071427117E-06,Down
LOC105374966,uncharacterized LOC105374966,-0.188650461660024,-0.0223714867047029,-4.9644813131111,7.6202782117028E-07,5.00610835512997E-06,Down
LOC105370769,uncharacterized LOC105370769,-0.370502727036407,-4.9438500774697,-4.9571835559159,7.90755442556513E-07,5.17910617200686E-06,Down
RNPC3,"RNA binding region (RNP1, RRM) containing 3",-0.110158782043542,3.82452143336509,-5.04167488967918,5.13650503677049E-07,3.481153568466E-06,Down
GATA1,GATA binding protein 1,0.361809033157401,-2.7251302102094,4.92434151200275,9.33478265143168E-07,6.03752941101294E-06,Up
KCNH8,potassium voltage-gated channel subfamily H member 8,-0.176390860588137,1.45356135004523,-4.99381891451668,6.5636820818332E-07,4.36573556848419E-06,Down
CRPPA,CDP-L-ribitol pyrophosphorylase A,-0.150915812300458,2.0602014052335,-5.00658497907343,6.14939760326659E-07,4.10892041449559E-06,Down
H1-5,"H1.5 linker histone, cluster member",0.215588212259699,7.53757711251983,5.09007239855731,3.9999206693324E-07,2.76462833553857E-06,Up
GDI2,GDP dissociation inhibitor 2,0.0998537665308744,8.22745675044224,5.09787434837674,3.84108708520212E-07,2.66466957482239E-06,Up
BRCA2,BRCA2 DNA repair associated,0.134267606198152,4.43144090134643,5.04739131810787,4.9875513740854E-07,3.39282900768308E-06,Up
PRR34-AS1,PRR34 antisense RNA 1,-0.109203320505691,2.49630980794765,-5.01400526470545,5.92031091041748E-07,3.96999595382491E-06,Down
NCDN,neurochondrin,0.228389694448784,2.83389622352222,5.01744827680318,5.81683271862243E-07,3.90659398138286E-06,Up
MRPS9-AS2,MRPS9 antisense RNA 2,-0.292092564379462,-2.94032165405451,-4.92171965858195,9.45885291952562E-07,6.10776963855757E-06,Down
LOC101928466,uncharacterized LOC101928466,-0.172698043426768,-0.990534088319888,-4.94378069569993,8.46258202399043E-07,5.51784450698207E-06,Down
TMED7,transmembrane p24 trafficking protein 7,0.137588480049846,7.52892818148807,5.0873771745951,4.05625056484991E-07,2.80159484724662E-06,Up
KRT23,keratin 23,0.437266066681774,-1.23068944203796,4.93510097396548,8.84185417129773E-07,5.74800808732078E-06,Up
FOXP1-AS1,FOXP1 antisense RNA 1,-0.221097079469407,-0.528158582589672,-4.95051819433582,8.17903836752995E-07,5.34535792132547E-06,Down
MIR30DHG,MIR30D and MIR30B host gene,-0.123547177912824,4.16142260021069,-5.04237232919135,5.1181043772119E-07,3.47226874495341E-06,Down
CCND2-AS1,CCND2 antisense RNA 1,0.147425540523284,2.79775664402651,5.01498573014582,5.89066395840816E-07,3.95280818040695E-06,Up
LCDR,lysosome cell death regulator,-0.159963163586339,0.66506874855951,-4.9704256223914,7.39374251137517E-07,4.87012387299948E-06,Down
NUF2,NUF2 component of NDC80 kinetochore complex,0.169399876978171,2.58116273866468,5.00707340350886,6.13405916013366E-07,4.1000630366563E-06,Up
CLEC18B,C-type lectin domain family 18 member B,-0.158599834511287,-0.040728046221043,-4.95485862322273,8.00124845948438E-07,5.23437712810528E-06,Down
PYCARD,PYD and CARD domain containing,0.155799754808111,5.2203646798428,5.0520170905795,4.87007759539821E-07,3.32231766106029E-06,Up
LEO1,"LEO1 homolog, Paf1/RNA polymerase II complex component",0.114670468058466,4.70271434780904,5.04473206781218,5.05631763554563E-07,3.4361028537899E-06,Up
INTS6L,integrator complex subunit 6 like,-0.159148871232183,5.07795432707142,-5.05170759895531,4.8778531877803E-07,3.32589345665865E-06,Down
SPOCK3,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3",-0.438432664395779,-4.16323941456983,-4.92126112059325,9.48071429843707E-07,6.12088221372779E-06,Down
TMEM161A,transmembrane protein 161A,0.170901411583668,3.4260612674098,5.021856639783,5.68688675163199E-07,3.83042854485564E-06,Up
MIR3942,microRNA 3942,-0.226922579873198,-3.06749166831133,-4.91290772755527,9.8876002864098E-07,6.3689538504445E-06,Down
LOC105377436,uncharacterized LOC105377436,-0.38071398608448,-4.31062524055734,-4.92400111431016,9.3508017721823E-07,6.04493795077081E-06,Down
PSMD13,"proteasome 26S subunit, non-ATPase 13",0.0976893268419889,6.15551225746209,5.06347330716453,4.59052596532076E-07,3.14632811854605E-06,Up
ZNF497,zinc finger protein 497,-0.14322348438994,1.11267696889138,-4.97595808831418,7.18874665220307E-07,4.7458104354725E-06,Down
TECPR2,tectonin beta-propeller repeat containing 2,0.0736574932198643,4.34302156831485,5.03594406193161,5.29013954277252E-07,3.57973078941761E-06,Up
ZDHHC11B,zinc finger DHHC-type containing 11B,-0.347201875494569,2.25529608767257,-5.00003509656475,6.35869907359435E-07,4.23726746863854E-06,Down
FOXN3-AS1,FOXN3 antisense RNA 1,-0.122220562076225,0.236135169528973,-4.95489416555155,7.99980809243541E-07,5.23430447736352E-06,Down
MGAT2,"alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",0.109675652377544,6.24816150789119,5.06174418062291,4.6317039434346E-07,3.17289447593391E-06,Up
C1orf216,chromosome 1 open reading frame 216,0.18378432178748,1.94984165589035,4.98747638818601,6.77939488816205E-07,4.49327475368236E-06,Up
KLHL5,kelch like family member 5,0.232579385371037,4.39933816653804,5.03414176774949,5.33936626011753E-07,3.61180013500065E-06,Up
LOC112268022,uncharacterized LOC112268022,-0.227384124282799,-0.393781002485421,-4.94205439816373,8.53674330972861E-07,5.55975528554207E-06,Down
LOC101927609,uncharacterized LOC101927609,-0.190445709270053,-1.13131878301945,-4.92948507615218,9.0959217193944E-07,5.89565454523249E-06,Down
NGRN,"neugrin, neurite outgrowth associated",-0.090118396167446,6.24213343929325,-5.0613126929035,4.64203499789465E-07,3.17886556655826E-06,Down
ETAA1,ETAA1 activator of ATR kinase,-0.0752091400513309,4.04015899235883,-5.02956212285775,5.46644886544757E-07,3.69079030394142E-06,Down
LOC105374848,uncharacterized LOC105374848,0.406103767912489,-1.99352799708226,4.91370455849711,9.84807284911656E-07,6.34556891681908E-06,Up
NPR 2.00,natriuretic peptide receptor 2,-0.107691407794382,2.68306725857881,-5.00275518350503,6.27095749050305E-07,4.18517325671268E-06,Down
PDZRN4,PDZ domain containing ring finger 4,-0.402324262089212,-0.70186340386575,-4.93565502297892,8.81716255065886E-07,5.73574413670483E-06,Down
RRAS2,RAS related 2,-0.200873188728418,4.95376329488675,-5.04231517240927,5.11960995723277E-07,3.47263211835223E-06,Down
LOC101928381,uncharacterized LOC101928381,-0.334711646809032,-3.12037506288936,-4.90520924701721,1.02774460508092E-06,6.59095628170464E-06,Down
LOC105375741,uncharacterized LOC105375741,-0.367293492034488,-3.45999198147438,-4.90363552437828,1.03589413642848E-06,6.63889445247522E-06,Down
KIF24,kinesin family member 24,0.0864919543898164,3.37297497397492,5.01287926639261,5.95453604679227E-07,3.99158684675676E-06,Up
CKAP4,cytoskeleton associated protein 4,0.206011337992826,6.15276155827146,5.05466728585776,4.80398284670222E-07,3.28234649612609E-06,Up
PRR15-DT,PRR15 divergent transcript,-0.188975236515817,2.58679705858856,-4.99915767597412,6.38725370903018E-07,4.25485538905046E-06,Down
LOC102724851,uncharacterized LOC102724851,-0.256756946349264,1.48056190471868,-4.97594175876876,7.18934357161557E-07,4.7458104354725E-06,Down
ACVR2A,activin A receptor type 2A,-0.146376999889418,5.23766005054034,-5.04352094142642,5.08793894820138E-07,3.45477985901668E-06,Down
LINC01560,long intergenic non-protein coding RNA 1560,-0.0921051418555487,0.963037981453549,-4.96288697566803,7.68216710207312E-07,5.04407223297034E-06,Down
SYNGR2,synaptogyrin 2,0.13718206639787,6.71961367367089,5.06110119962973,4.64710687518984E-07,3.18156604360027E-06,Up
LOC105376874,uncharacterized LOC105376874,-0.34401813509743,-2.84574206692365,-4.90382258664399,1.03492218300771E-06,6.6337450558541E-06,Down
ABHD17B,"abhydrolase domain containing 17B, depalmitoylase",0.104940882879729,5.04278828686451,5.03795530890183,5.23572276474816E-07,3.54473554994367E-06,Up
LINC02017,long intergenic non-protein coding RNA 2017,0.26380877670134,-5.3312485750451,4.96737652504729,7.50911906915472E-07,4.94281298005744E-06,Up
SDS,serine dehydratase,-0.352981385462572,1.28865992248142,-4.97080304490552,7.37958046052133E-07,4.86160883743497E-06,Down
DBF4,DBF4-CDC7 kinase regulatory subunit,0.108720767590171,3.87081230943431,5.01898665339247,5.77116362536699E-07,3.87923077692815E-06,Up
FBXO34,F-box protein 34,-0.157832671042688,6.6178087782268,-5.05953593099881,4.68481068406429E-07,3.2048142024968E-06,Down
UBASH3B,ubiquitin associated and SH3 domain containing B,0.187481118905703,3.10765942968662,5.00245184850943,6.28068397089594E-07,4.19024418905453E-06,Up
HTATSF1P2,HIV-1 Tat specific factor 1 pseudogene 2,0.275930231420227,2.52898144900804,4.9892359556525,6.71887519059093E-07,4.45991958032213E-06,Up
DTL,denticleless E3 ubiquitin protein ligase homolog,0.171379997722515,3.64147529232985,5.01157501944035,5.99441775583349E-07,4.01695360030122E-06,Up
MRPL45P2,mitochondrial ribosomal protein L45 pseudogene 2,-0.0795755011739819,1.61806918370273,-4.9723807427607,7.32066309353016E-07,4.8252164374095E-06,Down
LOC101927476,,0.34420149677125,-4.07310820240828,4.91171517577161,9.94704349377199E-07,6.4020069403525E-06,Up
LOC100506071,uncharacterized LOC100506071,-0.189010454452857,-0.320383603993315,-4.93177043465607,8.99169259047069E-07,5.83385874843259E-06,Down
CEP41,centrosomal protein 41,0.10115224316702,2.7282141708348,4.99269182525025,6.6015250263075E-07,4.38794141519048E-06,Up
GNGT2,G protein subunit gamma transducin 2,0.242495948951846,-0.259576126021075,4.92870479573668,9.13177414327396E-07,5.91597135020658E-06,Up
LINC02522,long intergenic non-protein coding RNA 2522,-0.329932164111351,-4.94550851279908,-4.93059043002775,9.04536489890882E-07,5.86578208595905E-06,Down
GABRA3,gamma-aminobutyric acid type A receptor subunit alpha3,-0.329296771183541,-4.87450080497841,-4.92731945914556,9.19576357925454E-07,5.952529782948E-06,Down
FURIN,"furin, paired basic amino acid cleaving enzyme",0.2595389622532,5.85530319410655,5.04204285907087,5.12678889792308E-07,3.47516680400446E-06,Up
SNRNP35,small nuclear ribonucleoprotein U11/U12 subunit 35,0.0638887886757997,3.54497117629684,5.00738852334885,6.12418275725037E-07,4.09415654073838E-06,Up
YY1,YY1 transcription factor,-0.064516077790365,6.20223698072894,-5.04803065736031,4.97115363880657E-07,3.38423488384591E-06,Down
C9orf78,chromosome 9 open reading frame 78,-0.0913338910534869,5.35168513543221,-5.03619855047655,5.28322399475969E-07,3.57566565860532E-06,Down
TRIP6,thyroid hormone receptor interactor 6,0.186793188001404,3.90461932177896,5.0114808661985,5.99730675833316E-07,4.01820573279099E-06,Up
KCNQ5-DT,KCNQ5 divergent transcript,-0.390051401853241,-3.94881764169458,-4.89729771722818,1.06934921940814E-06,6.83439293351972E-06,Down
LOC107985599,,-0.183213584228077,1.54155174044288,-4.96607369161373,7.55894536118235E-07,4.97311666736702E-06,Down
LOC105373874,uncharacterized LOC105373874,-0.429429307398184,-2.96140661683377,-4.89373412438922,1.08861482566317E-06,6.94850014188894E-06,Down
KRT42P,"keratin 42, pseudogene",0.466958641999081,-4.14989533646725,4.91016298671254,1.00249288712189E-06,6.44476080380598E-06,Up
CLDN17,claudin 17,-0.231066425745551,-5.43266173437953,-4.9530709982522,8.07401608101798E-07,5.27935000342351E-06,Down
SUPT6H,"SPT6 homolog, histone chaperone and transcription elongation factor",0.0834417368846662,5.78987812619114,5.03901166323935,5.20735859104817E-07,3.52674495839547E-06,Up
KCNA6,potassium voltage-gated channel subfamily A member 6,0.181525983938298,1.56209597440716,4.96225406071441,7.70686969551058E-07,5.05912955946326E-06,Up
TEX30,testis expressed 30,0.122237270508858,1.80836686958309,4.96808380210957,7.48220235525751E-07,4.92591874169236E-06,Up
LINC02983,long intergenic non-protein coding RNA 2983,-0.142516901206692,1.3986116779501,-4.96157427230168,7.73348705676344E-07,5.07522977245195E-06,Down
METTL24,methyltransferase like 24,-0.24015766620328,1.27544421964085,-4.95950465881108,7.8150703467241E-07,5.12279357370748E-06,Down
CEMP1,cementum protein 1,-0.141405318539391,2.01768905294401,-4.97376797279972,7.26923351822035E-07,4.79368339454788E-06,Down
ZNF726,zinc finger protein 726,-0.337067673442621,1.30399144233353,-4.95992341105411,7.79849663381445E-07,5.11278061027435E-06,Down
LOC102723382,ankyrin repeat domain-containing protein 20B-like,-0.287329894203583,-2.61375841816485,-4.89315816919153,1.09175979222511E-06,6.96744466428785E-06,Down
LOC107986458,uncharacterized LOC107986458,-0.247829546869893,1.30641967140011,-4.95810559776842,7.8706901393045E-07,5.15812829252783E-06,Down
CLSTN2,calsyntenin 2,-0.293689875915319,2.10622398814296,-4.97576919680221,7.19565442120986E-07,4.74870484703132E-06,Down
LINC02255,long intergenic non-protein coding RNA 2255,0.34878041438159,-4.3513087640103,4.91117332111116,9.97416607706587E-07,6.41736541585859E-06,Up
ROR2,receptor tyrosine kinase like orphan receptor 2,0.240420421115345,2.09956878158333,4.96919580006146,7.44007128023414E-07,4.89982014936443E-06,Up
SLAMF8,SLAM family member 8,0.240667821924798,2.53792839890543,4.97846978217941,7.09749960926716E-07,4.69017948030434E-06,Up
SEPTIN7P2,septin 7 pseudogene 2,-0.0798138946018746,2.81232169505912,-4.98711067927748,6.7920391457523E-07,4.50089756652882E-06,Down
POU3F4,POU class 3 homeobox 4,-0.251867340115997,-5.38399731715625,-4.94369257541769,8.46635255944277E-07,5.51938904603673E-06,Down
GPR15LG,G protein-coupled receptor 15 ligand,-0.512170954187029,6.36891507587382,-5.04396891468146,5.07622062884779E-07,3.44741744535203E-06,Down
EVX1-AS,EVX1 antisense RNA,-0.376994458193063,-4.74484472026992,-4.91073892822811,9.99596109714891E-07,6.43033759453252E-06,Down
NFIA-AS2,NFIA antisense RNA 2,-0.321802120946171,-4.82986343365889,-4.91528703650522,9.77002371386069E-07,6.29837023177764E-06,Down
PPP1CB-DT,PPP1CB divergent transcript,-0.123719099359812,1.16877529690018,-4.94998733726175,8.20104261628743E-07,5.35884922102446E-06,Down
TTI2,TELO2 interacting protein 2,0.0752388458138183,3.70473125569957,5.00024085466104,6.35202076182517E-07,4.2342503727379E-06,Up
CFC1,"cryptic, EGF-CFC family member 1",-0.505049385626515,-3.13468043084131,-4.88449578631589,1.14012900509522E-06,7.24910700865967E-06,Down
GORASP2,golgi reassembly stacking protein 2,0.184099420299973,5.13299388155708,5.02150225309032,5.69722865350081E-07,3.83673807867706E-06,Up
ZDHHC8BP,"ZDHHC8B, pseudogene",-0.4442059470446,-0.928494950757287,-4.91047872159109,1.00090385480665E-06,6.43664709894933E-06,Down
RUNDC3B,RUN domain containing 3B,-0.256217004689955,3.22310456343673,-4.99259203497779,6.60488568945025E-07,4.3894342431695E-06,Down
GAST,gastrin,0.241799100995614,-5.5117840562841,4.95599403934619,7.95535862422962E-07,5.20868309257841E-06,Up
ALG1L1P,"ALG1 like 1, pseudogene",-0.226411235288179,0.342830426120257,-4.93119502797787,9.01782640805153E-07,5.84985062015547E-06,Down
ADD2,adducin 2,-0.446165850970434,-0.887482080720957,-4.90975837986561,1.00453274821526E-06,6.45576652419194E-06,Down
